,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,K_Means,Churn
3280,7.0,1,0,14.0,1,1,3.0,4.0,0,2,0,2.0,0,12.0,1.0,2.0,8.0,241.91000000000003,2,0
3281,1.0,1,2,23.0,3,0,4.0,4.0,2,4,2,7.0,0,16.0,2.0,2.0,3.0,178.24,1,1
3282,21.0,1,0,9.0,4,0,3.0,4.0,1,1,0,3.0,1,15.0,3.5,4.0,1.0,272.32625,2,0
3283,10.0,1,0,7.0,4,0,3.0,4.0,2,3,0,2.0,0,16.0,1.0,2.0,6.0,177.28,1,0
3284,3.0,1,0,30.0,2,1,3.0,2.0,3,2,0,3.0,0,25.0,2.0,2.0,8.0,152.0,1,0
3285,21.0,1,0,9.0,2,1,3.0,4.0,4,3,2,9.0,1,15.0,3.5,6.0,9.0,272.32625,0,1
3286,9.0,1,0,7.0,2,0,3.0,2.0,3,2,2,5.0,0,14.0,1.0,3.0,3.0,150.06,3,0
3287,16.0,1,0,7.0,2,0,3.0,5.0,2,1,0,11.0,1,14.0,1.0,2.0,3.0,185.62,2,0
3288,1.0,1,0,9.0,1,1,3.0,4.0,3,2,2,8.0,0,18.0,1.0,3.0,2.0,168.82,1,1
3289,10.0,1,1,20.0,4,1,3.0,4.0,3,3,0,5.0,0,14.0,2.0,2.0,5.0,146.43,1,0
3290,6.0,1,0,11.0,2,0,4.0,5.0,2,2,0,3.0,0,13.0,2.0,6.0,9.0,186.62,0,0
3291,14.0,0,0,23.0,1,1,3.0,5.0,2,2,2,8.0,0,15.0,2.0,2.0,1.0,175.94,1,0
3292,4.0,1,0,9.0,1,0,3.0,5.0,2,1,2,7.0,1,25.0,2.0,2.0,1.0,193.77,1,0
3293,19.0,1,0,9.0,2,0,4.0,5.0,3,2,2,3.0,0,15.0,2.0,2.0,1.0,147.74,1,0
3294,16.0,1,0,36.0,2,1,4.0,4.0,2,3,0,3.0,0,14.0,3.0,6.0,9.0,169.34,0,0
3295,12.0,0,0,19.0,2,1,3.0,5.0,2,4,1,4.0,0,16.0,2.0,2.0,3.0,187.88,1,0
3296,8.0,0,0,23.0,2,0,4.0,5.0,3,1,2,3.0,0,17.0,2.0,2.0,4.0,150.53,1,0
3297,13.0,1,2,18.0,3,0,3.0,4.0,0,1,0,3.0,0,19.0,1.0,6.0,8.0,201.54,0,1
3298,19.0,1,2,9.0,1,1,3.0,4.0,2,1,2,6.0,0,17.0,1.0,6.0,4.0,176.6,0,1
3299,17.0,1,0,21.0,2,1,4.0,4.0,1,4,0,8.0,0,15.0,2.0,2.0,1.0,272.32625,2,0
3300,1.0,1,0,12.0,0,1,3.0,5.0,0,1,1,3.0,1,17.0,1.0,2.0,9.0,253.07999999999998,2,0
3301,9.0,1,0,14.0,4,1,3.0,4.0,0,2,2,5.0,0,22.0,1.0,2.0,3.0,227.21,2,0
3302,2.0,1,2,9.0,3,0,3.0,4.0,2,3,0,3.0,1,21.0,3.5,6.0,6.0,172.79,0,0
3303,8.0,1,1,10.0,4,1,3.0,4.0,3,1,0,2.0,0,20.0,2.0,2.0,3.0,162.37,1,0
3304,1.0,0,0,12.0,1,0,3.0,5.0,3,2,0,3.0,1,15.0,1.0,2.0,8.0,148.66,1,1
3305,1.0,0,0,10.0,1,1,3.0,4.0,3,1,0,3.0,0,12.0,2.0,2.0,1.0,142.06,1,0
3306,25.0,1,2,33.0,3,0,4.0,4.0,1,2,0,4.0,0,15.0,1.0,5.0,14.5,272.32625,2,0
3307,18.0,1,0,11.0,1,1,3.0,4.0,2,3,2,11.0,0,13.0,2.0,3.0,4.0,184.33,2,0
3308,1.0,1,0,9.0,1,1,4.0,2.0,3,4,2,9.0,0,14.0,2.0,2.0,2.0,159.24,1,0
3309,7.0,1,2,7.0,1,1,3.0,2.0,2,4,1,3.0,0,23.0,1.0,2.0,9.0,165.37,3,0
3310,9.0,1,0,34.0,1,0,3.0,5.0,3,4,2,3.0,0,12.0,2.0,2.0,2.0,150.59,1,0
3311,10.0,1,2,7.0,2,1,3.0,4.0,2,1,0,3.0,1,15.0,3.0,5.0,12.0,187.01,0,0
3312,6.0,1,2,20.0,2,1,4.0,4.0,2,1,1,4.0,0,12.0,1.0,2.0,4.0,169.03,1,0
3313,4.0,0,0,12.0,2,1,4.0,5.0,3,1,1,11.0,0,13.0,1.0,2.0,4.0,162.61,1,0
3314,27.0,1,2,14.0,3,0,4.0,5.0,0,1,0,9.0,1,19.0,1.0,2.0,5.0,234.33999999999997,2,0
3315,19.0,1,2,16.0,3,1,4.0,4.0,0,4,1,6.0,1,13.0,2.0,2.0,3.0,232.61,2,0
3316,6.0,1,0,15.0,1,0,4.0,2.0,2,2,0,7.0,0,13.0,2.0,2.0,4.0,176.75,1,0
3317,26.0,0,0,32.0,1,0,3.0,5.0,1,1,0,5.0,0,23.0,1.0,2.0,1.0,263.26,2,0
3318,11.0,1,2,23.0,3,1,4.0,5.0,2,2,1,6.0,0,20.0,2.0,2.0,1.0,188.34,1,0
3319,2.0,1,1,15.0,1,1,4.0,5.0,3,1,1,3.0,0,14.0,1.0,2.0,5.0,174.36,1,0
3320,1.0,1,0,7.0,2,1,3.0,5.0,2,1,0,8.0,0,23.0,3.0,3.0,3.0,172.75,1,0
3321,18.0,1,0,15.0,2,1,4.0,2.0,3,1,0,4.0,1,25.0,2.0,2.0,3.0,153.18,1,0
3322,16.0,0,0,9.0,1,1,3.0,4.0,3,1,2,7.0,1,15.0,1.0,3.0,3.0,150.15,1,0
3323,10.0,1,1,15.0,2,1,4.0,5.0,3,4,0,2.0,0,22.0,2.0,2.0,4.0,148.42,1,0
3324,1.0,1,2,10.0,4,1,4.0,4.0,2,4,0,3.0,1,19.0,2.0,2.0,4.0,166.94,1,0
3325,9.0,1,0,16.0,2,0,4.0,5.0,0,2,0,3.0,1,21.0,3.0,2.0,14.5,231.85000000000002,0,0
3326,1.0,0,0,32.0,2,0,4.0,4.0,3,3,1,3.0,1,20.0,1.0,6.0,9.0,145.22,1,1
3327,6.0,0,0,7.0,2,1,4.0,4.0,3,1,1,2.0,0,13.0,1.0,2.0,3.0,148.14,1,0
3328,1.0,1,2,11.0,3,1,3.0,5.0,2,4,0,3.0,0,13.0,2.0,2.0,4.0,167.56,1,0
3329,23.0,1,0,7.0,0,0,3.0,4.0,3,4,0,4.0,0,17.0,2.0,2.0,3.0,160.8,2,0
3330,1.0,0,0,11.0,2,1,3.0,5.0,3,1,0,2.0,0,18.0,1.0,4.0,5.0,156.62,1,0
3331,6.0,0,2,12.0,2,1,3.0,4.0,2,3,0,3.0,0,15.0,3.0,6.0,4.0,190.24,0,0
3332,12.0,1,2,16.0,3,1,4.0,5.0,3,3,0,2.0,0,20.0,1.0,2.0,3.0,153.99,1,0
3333,16.0,1,0,10.0,2,0,4.0,2.0,2,1,0,4.0,1,14.0,1.0,2.0,4.0,177.31,2,0
3334,5.0,1,0,18.0,2,1,3.0,4.0,3,1,0,5.0,1,20.0,2.0,2.0,3.0,148.56,1,0
3335,1.0,1,2,7.0,1,0,3.0,5.0,3,2,1,8.0,1,20.0,1.0,2.0,3.0,153.0,1,1
3336,27.0,1,2,15.0,3,1,4.0,4.0,1,1,0,7.0,0,15.0,1.0,2.0,3.0,243.36,2,0
3337,9.0,1,0,32.0,0,1,4.0,5.0,0,3,0,5.0,0,17.0,3.5,2.0,9.0,234.02999999999997,2,0
3338,11.0,0,2,28.0,1,0,3.0,4.0,3,1,0,7.0,0,16.0,2.0,2.0,1.0,154.73,1,0
3339,27.0,1,0,30.0,2,0,4.0,4.0,1,1,2,8.0,0,19.0,1.0,4.0,9.0,267.75,2,0
3340,17.0,0,0,7.0,2,0,3.0,4.0,2,1,0,6.0,0,14.0,2.0,3.0,3.0,180.62,2,0
3341,21.0,1,2,9.0,3,0,3.0,4.0,2,1,0,2.0,1,23.0,3.5,6.0,8.0,170.37,0,0
3342,11.0,0,2,26.0,1,1,3.0,4.0,0,3,2,3.0,1,14.0,1.0,2.0,10.0,201.42,2,0
3343,24.0,0,0,9.0,2,1,4.0,4.0,1,4,1,3.0,0,15.0,3.5,6.0,8.0,272.32625,0,0
3344,13.0,1,1,9.0,2,0,3.0,5.0,2,1,0,10.0,0,12.0,1.0,2.0,5.0,177.04,2,0
3345,7.0,1,1,10.0,4,1,3.0,4.0,3,3,1,5.0,1,12.0,1.0,2.0,4.0,147.77,1,0
3346,1.0,1,0,32.0,2,1,3.0,4.0,3,1,2,3.0,1,25.0,2.0,2.0,2.0,152.95,1,1
3347,3.0,1,0,14.0,1,0,4.0,5.0,3,1,1,8.0,0,15.0,2.0,2.0,4.0,150.32,1,0
3348,18.0,1,0,16.0,2,1,4.0,4.0,3,4,0,3.0,1,14.0,3.0,6.0,2.0,150.59,0,0
3349,2.0,1,2,12.0,1,1,4.0,4.0,2,1,2,3.0,0,15.0,2.0,2.0,3.0,174.08,1,0
3350,21.0,0,0,9.0,2,1,3.0,5.0,3,1,1,11.0,1,15.0,1.0,2.0,1.0,148.8,1,1
3351,17.0,1,0,15.0,2,0,3.0,4.0,2,3,1,6.0,0,22.0,2.0,2.0,1.0,172.65,1,0
3352,1.0,1,2,9.0,1,0,3.0,5.0,3,2,2,3.0,0,14.0,1.0,2.0,3.0,145.44,1,1
3353,1.0,1,0,25.0,4,0,4.0,4.0,3,1,2,3.0,0,20.0,2.0,2.0,1.0,151.93,1,1
3354,10.0,1,0,21.0,2,1,4.0,4.0,2,1,0,2.0,1,18.0,3.5,5.0,12.0,190.86,0,0
3355,21.0,1,2,9.0,2,0,4.0,5.0,3,1,2,3.0,1,19.0,2.0,2.0,3.0,157.94,1,0
3356,1.0,1,0,10.0,2,0,3.0,4.0,2,2,0,2.0,1,20.0,2.0,2.0,3.0,166.71,1,1
3357,5.0,1,0,9.0,2,0,3.0,5.5,3,1,1,6.0,1,14.0,1.0,2.0,1.0,152.78,1,1
3358,2.0,1,0,16.0,1,0,4.0,4.0,3,2,1,7.0,0,19.0,3.0,3.0,3.0,148.77,1,0
3359,3.0,1,0,13.0,1,1,4.0,4.0,3,4,0,9.0,1,22.0,2.0,3.0,3.0,149.04,1,1
3360,1.0,1,0,11.0,2,0,4.0,4.0,3,2,2,3.0,0,20.0,2.0,2.0,1.0,148.18,1,0
3361,8.0,1,0,17.0,2,1,3.0,4.0,3,3,1,3.0,0,15.0,2.0,2.0,1.0,145.08,1,0
3362,16.0,1,2,21.0,1,0,4.0,5.0,2,2,2,9.0,0,18.0,1.0,2.0,4.0,187.44,1,0
3363,7.0,1,0,7.0,4,1,4.0,5.0,3,4,2,5.0,1,12.0,1.0,2.0,3.0,152.99,1,0
3364,30.0,1,0,12.0,0,0,3.0,5.0,0,3,1,4.0,1,14.0,2.0,2.0,3.0,230.52,2,0
3365,5.0,1,2,14.0,2,1,3.0,5.0,3,2,0,5.0,0,16.0,3.5,6.0,3.0,148.29,0,0
3366,9.0,1,0,28.0,2,0,3.0,4.0,2,1,0,3.0,1,25.5,1.0,2.0,8.0,165.14,1,0
3367,23.0,1,0,15.0,4,0,3.0,4.0,0,3,0,6.0,0,12.0,1.0,2.0,8.0,199.03,2,0
3368,22.0,1,0,27.0,1,1,3.0,4.0,3,2,0,6.0,0,18.0,1.0,2.0,1.0,147.59,1,0
3369,5.0,0,2,27.0,3,0,3.0,4.0,2,2,0,3.0,0,14.0,2.0,2.0,1.0,194.32,1,0
3370,10.0,1,0,14.0,4,1,4.0,4.0,3,1,2,4.0,0,19.0,1.0,2.0,2.0,171.78,1,0
3371,12.0,1,0,7.0,0,0,4.0,4.0,0,4,0,3.0,0,14.0,3.5,6.0,12.0,260.82,0,0
3372,6.0,0,0,7.0,2,0,4.0,5.0,3,3,0,8.0,0,21.0,2.0,2.0,3.0,148.32,1,0
3373,1.0,1,2,26.0,3,1,3.0,5.0,3,3,0,3.0,1,19.0,1.0,2.0,1.0,149.13,1,1
3374,14.0,1,2,17.0,3,1,4.0,5.0,0,3,1,4.0,0,13.0,2.0,2.0,3.0,222.05,2,0
3375,1.0,0,2,7.0,1,1,3.0,5.0,2,4,2,3.0,0,13.0,2.0,2.0,8.0,167.94,1,0
3376,15.0,1,0,13.0,1,1,3.0,4.0,3,4,2,4.0,1,14.0,2.0,3.0,14.5,172.21,0,0
3377,10.0,1,0,9.0,1,1,4.0,4.0,3,2,2,6.0,0,22.0,3.0,4.0,10.0,150.19,0,0
3378,1.0,1,2,28.0,4,1,3.0,5.0,3,3,2,3.0,1,14.0,1.0,2.0,1.0,146.21,1,1
3379,1.0,1,0,11.0,0,1,3.0,4.0,3,4,2,3.0,0,20.0,2.0,2.0,1.0,154.73,1,1
3380,5.0,1,0,19.0,1,0,3.0,4.0,2,1,0,2.0,1,12.0,1.0,6.0,6.0,183.55,0,0
3381,14.0,0,0,16.0,1,1,3.0,4.0,3,3,1,10.0,1,15.0,1.0,2.0,1.0,161.17,1,0
3382,6.0,1,0,10.0,1,0,4.0,4.0,2,4,0,3.0,0,13.0,3.5,6.0,4.0,192.25,0,0
3383,1.0,1,2,10.0,2,1,3.0,5.0,0,1,0,3.0,1,12.0,3.5,4.0,3.0,228.25,0,1
3384,7.0,1,0,7.0,2,0,3.0,5.0,2,1,2,2.0,0,15.0,1.0,2.0,5.0,194.49,1,0
3385,1.0,1,2,7.0,2,1,3.0,5.0,0,2,0,7.0,0,12.0,2.0,6.0,3.0,231.08999999999997,0,1
3386,19.0,0,0,11.0,2,1,3.0,4.0,2,3,0,3.0,0,13.0,2.0,2.0,9.0,169.47,2,0
3387,3.0,0,2,27.0,0,0,3.0,4.0,3,1,0,3.0,0,16.0,1.0,2.0,3.0,146.57,1,0
3388,9.0,1,2,25.0,1,0,3.0,4.0,2,2,0,3.0,0,17.0,2.0,2.0,1.0,171.01,1,0
3389,26.0,1,0,7.0,2,1,4.0,4.0,1,1,0,4.0,0,15.0,3.5,6.0,9.0,272.32625,0,0
3390,21.0,1,0,9.0,0,1,3.0,4.0,3,2,2,6.0,0,25.0,2.0,2.0,1.0,149.79,1,1
3391,27.0,1,2,9.0,1,1,3.0,4.0,1,2,1,8.0,0,14.0,1.0,6.0,3.0,272.32625,2,0
3392,4.0,1,2,15.0,4,1,4.0,4.0,0,2,1,7.0,0,12.0,3.5,6.0,8.0,197.64,0,0
3393,12.0,0,2,17.0,0,0,3.0,4.0,2,1,2,3.0,1,14.0,1.0,2.0,4.0,181.66,1,0
3394,9.0,1,2,10.0,2,1,4.0,4.0,0,1,1,8.0,0,14.0,1.0,2.0,9.0,203.23,2,0
3395,13.0,1,2,9.0,2,1,3.0,2.0,0,2,2,2.0,0,19.0,2.0,2.0,8.0,203.8,2,0
3396,4.0,0,2,31.0,2,0,4.0,2.0,1,3,2,6.0,1,17.0,2.0,2.0,1.0,256.94,2,1
3397,21.0,0,0,23.0,1,1,4.0,2.0,2,2,1,3.0,1,20.0,1.0,3.0,8.0,175.67,2,0
3398,10.0,0,2,15.0,0,1,3.0,4.0,2,1,1,6.0,0,14.0,2.0,2.0,8.0,175.79,1,0
3399,1.0,0,0,16.0,1,1,3.0,5.0,3,4,2,2.0,1,23.0,2.0,2.0,3.0,148.21,1,1
3400,7.0,0,2,24.0,2,1,3.0,4.0,1,2,2,3.0,0,15.0,3.5,6.0,1.0,272.32625,0,0
3401,1.0,1,0,17.0,2,0,4.0,5.0,3,4,2,8.0,1,21.0,2.0,2.0,1.0,149.04,1,1
3402,7.0,1,0,20.0,2,0,3.0,4.0,3,1,2,5.0,0,19.0,2.0,2.0,3.0,159.52,1,0
3403,19.0,1,0,7.0,1,0,4.0,4.0,3,1,1,5.0,0,15.0,1.0,2.0,3.0,147.7,1,0
3404,24.0,1,0,7.0,1,1,4.0,4.0,1,1,1,11.0,0,15.0,1.0,2.0,4.0,272.32625,2,0
3405,7.0,0,0,7.0,4,0,3.0,2.0,2,3,0,3.0,1,14.0,1.0,2.0,3.0,179.88,3,0
3406,15.0,0,0,16.0,1,1,4.0,4.0,4,2,1,4.0,0,15.0,2.0,2.0,12.0,272.32625,2,0
3407,1.0,1,0,23.0,0,0,3.0,4.0,3,3,0,11.0,0,15.0,3.0,3.0,3.0,153.11,1,0
3408,19.0,0,0,30.0,2,1,3.0,4.0,2,4,0,3.0,1,16.0,2.0,2.0,9.0,161.33,2,0
3409,21.0,1,2,11.0,2,0,3.0,4.0,2,1,2,3.0,1,18.0,2.0,2.0,8.0,166.63,2,0
3410,1.0,1,0,29.0,2,0,3.0,4.0,3,2,0,6.0,1,12.0,1.0,2.0,2.0,146.32,1,1
3411,24.0,1,0,31.0,2,1,4.0,4.0,1,2,0,5.0,1,19.0,1.0,2.0,6.0,264.73,2,0
3412,12.0,0,0,17.0,1,1,4.0,4.0,3,2,0,2.0,0,18.0,1.0,2.0,3.0,151.84,1,0
3413,20.0,1,0,14.0,1,1,4.0,4.0,0,2,1,8.0,0,14.0,1.0,2.0,8.0,233.45,2,0
3414,1.0,1,0,24.0,1,0,3.0,5.0,2,2,1,3.0,0,16.0,3.0,4.0,3.0,168.77,1,0
3415,1.0,1,0,21.0,4,1,3.0,5.0,3,3,1,3.0,1,25.0,2.0,2.0,3.0,162.43,1,1
3416,5.0,0,0,7.0,2,0,4.0,4.0,2,4,0,3.0,0,13.0,2.0,2.0,4.0,166.48,1,0
3417,1.0,0,0,12.0,2,1,4.0,4.0,3,1,2,3.0,0,16.0,2.0,2.0,1.0,135.51,1,0
3418,28.0,1,0,24.0,0,0,3.0,4.0,0,2,0,10.0,0,12.0,2.0,2.0,9.0,232.39,2,0
3419,9.0,1,0,32.0,1,0,3.0,4.0,0,2,1,3.0,1,12.0,3.0,6.0,3.0,228.88,0,0
3420,4.0,1,0,15.0,2,0,4.0,2.0,0,4,0,2.0,1,13.0,1.0,2.0,8.0,239.16000000000003,2,0
3421,1.0,1,0,18.0,1,0,4.0,5.0,3,4,2,3.0,1,16.0,1.0,2.0,1.0,151.0,1,1
3422,1.0,0,0,12.0,1,0,3.0,4.0,3,3,2,2.0,0,18.0,1.0,2.0,3.0,149.22,1,1
3423,1.0,1,0,9.0,1,1,3.0,2.0,2,1,0,3.0,0,13.0,2.0,2.0,4.0,179.72,3,0
3424,1.0,1,0,15.0,2,1,4.0,5.5,3,4,0,3.0,0,16.0,2.0,2.0,2.0,149.51,1,0
3425,22.0,1,0,13.0,2,1,4.0,5.0,2,2,2,4.0,0,14.0,1.0,3.0,3.0,167.4,1,0
3426,22.0,1,0,11.0,2,1,4.0,5.0,0,2,2,9.0,0,15.0,2.0,2.0,9.0,234.99,2,0
3427,15.0,1,0,14.0,1,0,3.0,4.0,2,2,2,8.0,0,15.0,2.0,3.0,2.0,175.03,1,0
3428,13.0,1,0,7.0,2,0,4.0,5.0,1,1,0,3.0,0,17.0,1.0,2.0,9.0,252.42000000000002,2,0
3429,1.0,1,0,9.0,2,0,3.0,4.0,2,1,0,2.0,0,19.0,1.0,3.0,3.0,167.27,1,0
3430,9.0,1,0,17.0,4,1,3.0,4.0,3,1,1,3.0,0,21.0,2.0,2.0,3.0,164.17,1,0
3431,16.0,1,2,12.0,3,1,3.0,4.0,4,2,0,8.0,0,15.0,1.0,2.0,1.0,272.32625,2,0
3432,24.0,1,0,16.0,2,1,4.0,4.0,3,1,0,6.0,0,19.0,2.0,2.0,1.0,148.8,1,0
3433,30.0,1,0,9.0,2,0,4.0,5.0,1,1,2,5.0,1,14.0,1.0,5.0,4.0,262.26,2,0
3434,1.0,1,0,18.0,1,0,4.0,5.5,2,3,0,7.0,0,16.0,2.0,2.0,1.0,172.77,1,1
3435,29.0,0,0,25.0,1,1,4.0,4.0,2,3,0,5.0,1,15.0,3.5,6.0,8.0,188.85,0,0
3436,15.0,0,0,14.0,2,0,3.0,5.5,4,2,1,3.0,0,23.0,2.0,6.0,11.0,272.32625,0,0
3437,12.0,1,2,10.0,2,1,3.0,4.0,2,1,2,10.0,1,13.0,2.0,2.0,1.0,193.61,1,0
3438,1.0,0,2,36.0,1,1,4.0,5.5,2,4,2,10.0,0,19.0,1.0,3.0,3.0,174.69,1,1
3439,16.0,1,2,9.0,3,0,3.0,5.5,4,1,0,3.0,0,16.0,3.5,6.0,10.0,272.32625,0,1
3440,18.0,1,2,35.0,1,0,3.0,2.0,1,1,0,5.0,1,19.0,2.0,2.0,12.0,258.2,2,0
3441,24.0,0,2,7.0,2,0,4.0,4.0,2,2,0,2.0,0,13.0,2.0,2.0,14.0,188.47,0,0
3442,1.0,1,0,23.0,2,0,3.0,2.0,3,4,2,3.0,0,17.0,3.5,6.0,14.5,152.43,0,1
3443,13.0,0,0,29.0,1,0,3.0,4.0,0,4,2,3.0,1,14.0,2.0,2.0,9.0,233.8,2,0
3444,7.0,0,2,15.0,2,0,3.0,5.0,3,1,2,2.0,0,20.0,3.0,3.0,3.0,148.42,1,0
3445,19.0,1,2,18.0,2,0,3.0,4.0,1,1,0,5.0,0,15.0,2.0,2.0,2.0,272.32625,2,0
3446,6.0,0,0,36.0,1,0,4.0,4.0,3,2,2,11.0,0,13.0,3.5,6.0,8.0,165.25,0,0
3447,8.0,1,2,7.0,3,1,4.0,2.0,2,1,1,2.0,0,12.0,2.0,2.0,3.0,222.25,1,0
3448,30.0,1,2,7.0,0,1,4.0,4.0,0,1,0,5.0,1,15.0,1.0,2.0,5.0,244.04000000000002,2,0
3449,19.0,1,1,31.0,1,1,3.0,4.0,3,3,2,3.0,0,17.0,1.0,2.0,5.0,146.77,1,0
3450,27.0,0,2,9.0,3,0,3.0,5.0,0,3,0,4.0,0,13.0,1.0,6.0,13.0,200.25,0,0
3451,1.0,1,0,22.0,4,1,3.0,4.0,2,2,1,9.0,0,15.0,1.0,2.0,1.0,173.34,1,1
3452,1.0,0,0,9.0,2,1,3.0,4.0,3,4,0,8.0,1,15.0,2.0,2.0,3.0,145.42,1,1
3453,8.0,1,2,17.0,2,0,3.0,4.0,3,2,0,3.0,1,20.0,1.0,2.0,1.0,147.2,1,0
3454,2.0,1,2,17.0,1,1,4.0,4.0,3,3,0,3.0,0,23.0,2.0,2.0,1.0,135.52,1,0
3455,12.0,0,0,10.0,4,1,3.0,4.0,3,2,0,5.0,0,17.0,3.0,3.0,3.0,153.21,1,0
3456,24.0,1,0,9.0,1,1,4.0,4.0,4,2,0,4.0,1,15.0,3.5,6.0,8.0,272.32625,0,0
3457,11.0,1,0,10.0,4,0,3.0,4.0,2,3,2,5.0,0,16.0,2.0,2.0,2.0,166.07,1,0
3458,14.0,1,2,33.0,3,1,4.0,4.0,2,4,0,3.0,0,15.0,3.5,6.0,6.0,208.96,0,0
3459,1.0,0,0,7.0,1,0,4.0,5.0,3,2,1,3.0,0,14.0,2.0,2.0,4.0,145.07,1,0
3460,20.0,1,0,7.0,1,1,3.0,4.0,4,1,1,11.0,0,15.0,2.0,3.0,3.0,272.32625,2,0
3461,28.0,1,2,9.0,2,0,3.0,5.0,0,2,0,8.0,0,12.0,3.5,2.0,1.0,231.86,2,0
3462,30.0,0,0,16.0,1,0,4.0,4.0,3,2,0,4.0,0,20.0,1.0,2.0,4.0,154.42,2,0
3463,10.0,1,0,19.0,1,0,3.0,5.0,0,1,2,2.0,0,12.0,3.5,6.0,3.0,213.58,0,0
3464,29.0,0,0,9.0,1,1,3.0,5.0,1,4,2,9.0,0,15.0,3.5,6.0,3.0,272.32625,2,0
3465,17.0,1,2,32.0,1,1,4.0,5.0,0,1,1,7.0,0,14.0,2.0,2.0,1.0,259.0,2,0
3466,1.0,0,2,16.0,3,0,3.0,4.0,3,1,2,3.0,1,15.0,1.0,2.0,3.0,148.23,1,1
3467,1.0,1,0,17.0,2,0,3.0,5.0,3,4,2,3.0,0,14.0,2.0,2.0,1.0,139.16,1,1
3468,20.0,1,0,15.0,2,0,4.0,5.0,2,4,1,10.0,1,24.0,2.0,2.0,8.0,171.15,2,0
3469,15.0,1,0,11.0,2,1,3.0,4.0,3,2,0,11.0,1,13.0,2.0,3.0,8.0,149.61,2,1
3470,1.0,0,0,31.0,0,1,4.0,5.0,0,4,2,3.0,0,13.0,1.0,2.0,3.0,212.22,1,1
3471,1.0,1,0,7.0,1,1,3.0,5.0,3,4,0,3.0,0,17.0,1.0,2.0,4.0,164.55,1,0
3472,4.0,1,0,27.0,4,1,3.0,4.0,2,4,0,2.0,0,16.0,2.0,2.0,3.0,224.57,1,0
3473,15.0,1,0,14.0,0,0,3.0,2.0,3,2,0,3.0,0,14.0,2.0,2.0,9.0,158.76,3,0
3474,12.0,1,0,24.0,2,0,4.0,5.0,0,2,0,2.0,0,19.0,1.0,2.0,3.0,213.23,2,0
3475,14.0,1,0,27.0,0,1,4.0,4.0,0,1,0,6.0,0,21.0,3.5,6.0,3.0,228.22,0,0
3476,1.0,0,0,15.0,2,1,3.0,5.5,3,2,0,3.0,0,20.0,2.0,2.0,3.0,171.21,1,0
3477,29.0,0,0,9.0,2,1,4.0,4.0,0,3,0,5.0,0,19.0,2.0,2.0,3.0,234.76,2,0
3478,2.0,1,0,17.0,4,0,3.0,4.0,2,2,2,5.0,0,14.0,2.0,2.0,8.0,161.6,1,0
3479,8.0,1,1,7.0,1,1,4.0,5.0,0,4,0,11.0,0,15.0,3.0,4.0,3.0,229.82,2,1
3480,7.0,1,0,12.0,2,1,3.0,5.0,0,1,1,6.0,0,16.0,1.0,2.0,3.0,196.19,2,0
3481,1.0,1,2,11.0,0,1,3.0,4.0,0,4,2,2.0,1,23.0,3.5,5.0,3.0,220.82,0,1
3482,1.0,0,0,36.0,1,0,3.0,5.0,2,2,2,3.0,0,23.0,3.5,4.0,9.0,170.08,0,1
3483,2.0,1,0,22.0,2,1,3.0,4.0,3,2,1,3.0,0,17.0,3.0,3.0,3.0,147.07,1,0
3484,8.0,0,0,10.0,2,1,3.0,4.0,2,1,2,2.0,0,18.0,2.0,2.0,5.0,202.56,1,0
3485,11.0,1,2,17.0,2,0,3.0,5.0,2,1,1,4.0,1,15.0,1.0,2.0,1.0,191.94,1,0
3486,1.0,1,0,11.0,0,1,3.0,4.0,3,1,0,3.0,1,16.0,3.5,6.0,7.0,161.91,0,1
3487,1.0,1,0,28.0,1,1,3.0,4.0,3,2,1,3.0,0,21.0,2.0,2.0,1.0,148.77,1,1
3488,1.0,1,0,32.0,1,1,3.0,5.0,3,3,2,6.0,1,21.0,1.0,3.0,3.0,148.13,1,1
3489,16.0,1,0,9.0,1,1,3.0,4.0,1,4,0,2.0,0,15.0,3.5,6.0,8.0,272.32625,0,0
3490,1.0,0,0,5.0,1,1,3.0,5.0,3,3,1,3.0,0,16.0,1.0,2.0,1.0,150.96,1,1
3491,14.0,0,2,7.0,4,1,3.0,4.0,2,2,2,5.0,1,15.0,1.0,2.0,1.0,172.28,1,1
3492,7.0,0,2,14.0,2,0,2.0,4.0,2,3,0,2.0,0,18.0,2.0,2.0,3.0,168.02,3,0
3493,8.0,0,0,10.0,2,1,3.0,5.0,3,1,0,5.0,0,18.0,2.0,2.0,1.0,154.79,1,0
3494,22.0,0,0,7.0,1,1,3.0,2.0,1,1,2,4.0,0,15.0,1.0,3.0,2.0,272.32625,2,0
3495,19.0,0,2,16.0,2,0,4.0,5.0,2,2,0,3.0,0,14.0,1.0,5.0,13.0,180.93,0,0
3496,26.0,1,0,14.0,2,1,3.0,4.0,0,3,2,9.0,0,20.0,3.5,5.0,3.0,229.45,2,0
3497,12.0,1,2,17.0,3,1,4.0,5.0,0,2,1,2.0,1,15.0,3.0,3.0,3.0,212.4,0,0
